invoice_id,Branch,City,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,total,month,hour
9297,WALM074,Weslaco,Home and lifestyle,24.0,3.0,2023-05-11,7:33:00,Cash,6.0,0.33,72.0,5,7
9298,WALM089,Southlake,Fashion accessories,18.0,1.0,2022-02-07,16:08:00,Cash,4.0,0.33,18.0,2,16
9299,WALM035,San Angelo,Home and lifestyle,37.0,3.0,2020-11-26,13:21:00,Cash,4.0,0.48,111.0,11,13
9300,WALM075,San Marcos,Fashion accessories,68.0,1.0,2021-12-02,11:56:00,Cash,3.0,0.33,68.0,12,11
9301,WALM084,Schertz,Home and lifestyle,41.0,2.0,2021-04-13,14:09:00,Cash,4.0,0.33,82.0,4,14
9302,WALM075,San Marcos,Fashion accessories,59.0,3.0,2022-04-11,15:39:00,Cash,6.0,0.33,177.0,4,15
9303,WALM035,San Angelo,Home and lifestyle,73.0,1.0,2023-05-10,16:30:00,Cash,4.0,0.48,73.0,5,16
9304,WALM075,San Marcos,Fashion accessories,74.0,2.0,2023-02-05,8:48:00,Cash,4.0,0.33,148.0,2,8
9305,WALM032,Tyler,Home and lifestyle,78.0,3.0,2020-01-24,11:34:00,Cash,7.0,0.48,234.0,1,11
9306,WALM099,Weatherford,Fashion accessories,55.0,3.0,2022-10-05,10:43:00,Cash,5.0,0.18,165.0,10,10
9307,WALM082,Weslaco,Home and lifestyle,45.0,3.0,2021-02-22,13:06:00,Cash,5.0,0.33,135.0,2,13
9308,WALM056,Rowlett,Fashion accessories,65.0,3.0,2023-12-15,7:36:00,Cash,5.0,0.33,195.0,12,7
9309,WALM099,Weatherford,Home and lifestyle,19.0,2.0,2023-09-19,14:56:00,Cash,7.0,0.18,38.0,9,14
9310,WALM058,Port Arthur,Fashion accessories,54.0,3.0,2022-10-09,7:30:00,Cash,3.0,0.33,162.0,10,7
9311,WALM074,Weslaco,Home and lifestyle,74.0,1.0,2020-02-23,13:30:00,Cash,4.0,0.33,74.0,2,13
9312,WALM074,Weslaco,Fashion accessories,44.0,3.0,2022-10-22,9:06:00,Cash,3.0,0.33,132.0,10,9
9313,WALM069,Rockwall,Home and lifestyle,21.0,3.0,2023-01-18,9:11:00,Cash,4.0,0.33,63.0,1,9
9314,WALM029,Round Rock,Fashion accessories,38.0,1.0,2020-09-07,10:33:00,Cash,6.0,0.48,38.0,9,10
9315,WALM075,San Marcos,Home and lifestyle,82.0,3.0,2021-09-02,9:15:00,Cash,5.0,0.33,246.0,9,9
9316,WALM029,Round Rock,Fashion accessories,74.0,1.0,2023-10-26,12:34:00,Cash,4.0,0.48,74.0,10,12
9317,WALM029,Round Rock,Home and lifestyle,21.0,2.0,2022-06-17,9:32:00,Cash,5.0,0.48,42.0,6,9
9318,WALM069,Rockwall,Fashion accessories,76.0,1.0,2023-12-23,10:13:00,Cash,3.0,0.33,76.0,12,10
9319,WALM069,Rockwall,Home and lifestyle,16.0,1.0,2023-03-07,12:50:00,Cash,3.0,0.33,16.0,3,12
9320,WALM025,Waco,Fashion accessories,76.0,3.0,2023-08-20,6:30:00,Cash,7.0,0.48,228.0,8,6
9321,WALM025,Waco,Home and lifestyle,53.0,1.0,2022-02-07,12:06:00,Cash,6.0,0.48,53.0,2,12
9322,WALM075,San Marcos,Fashion accessories,81.0,1.0,2021-11-27,11:27:00,Cash,6.0,0.33,81.0,11,11
9323,WALM055,Waxahachie,Home and lifestyle,47.0,2.0,2021-09-22,11:30:00,Cash,5.0,0.33,94.0,9,11
9324,WALM082,Weslaco,Fashion accessories,75.0,1.0,2022-04-15,10:33:00,Cash,3.0,0.33,75.0,4,10
9325,WALM086,Rosenberg,Home and lifestyle,15.0,3.0,2021-10-05,16:45:00,Cash,6.0,0.33,45.0,10,16
9326,WALM055,Waxahachie,Fashion accessories,58.0,2.0,2023-09-20,6:59:00,Cash,7.0,0.33,116.0,9,6
9327,WALM003,San Antonio,Home and lifestyle,71.0,2.0,2021-01-24,11:57:00,Cash,5.0,0.48,142.0,1,11
9328,WALM025,Waco,Fashion accessories,62.0,1.0,2021-03-11,10:00:00,Cash,7.0,0.48,62.0,3,10
9329,WALM056,Rowlett,Home and lifestyle,57.0,1.0,2020-09-23,7:20:00,Cash,3.0,0.33,57.0,9,7
9330,WALM046,Temple,Fashion accessories,59.0,3.0,2021-02-07,10:12:00,Cash,4.0,0.48,177.0,2,10
9331,WALM082,Weslaco,Home and lifestyle,17.0,3.0,2022-12-13,12:18:00,Cash,4.0,0.33,51.0,12,12
9332,WALM099,Weatherford,Fashion accessories,56.0,1.0,2023-07-18,11:00:00,Cash,7.0,0.18,56.0,7,11
9333,WALM054,Sherman,Home and lifestyle,68.0,3.0,2020-05-22,7:34:00,Cash,7.0,0.21,204.0,5,7
9334,WALM056,Rowlett,Fashion accessories,61.0,3.0,2021-09-04,8:56:00,Cash,5.0,0.33,183.0,9,8
9335,WALM029,Round Rock,Home and lifestyle,24.0,3.0,2023-02-05,7:06:00,Cash,4.0,0.48,72.0,2,7
9336,WALM009,Plano,Fashion accessories,72.0,2.0,2023-10-08,9:51:00,Cash,4.0,0.48,144.0,10,9
9337,WALM089,Southlake,Home and lifestyle,36.0,1.0,2021-06-27,11:54:00,Cash,5.0,0.33,36.0,6,11
9338,WALM029,Round Rock,Fashion accessories,19.0,1.0,2020-02-10,14:18:00,Cash,6.0,0.48,19.0,2,14
9339,WALM074,Weslaco,Home and lifestyle,50.0,1.0,2021-03-23,6:34:00,Cash,7.0,0.33,50.0,3,6
9340,WALM069,Rockwall,Fashion accessories,83.0,2.0,2020-05-24,11:08:00,Cash,3.0,0.33,166.0,5,11
9341,WALM086,Rosenberg,Home and lifestyle,84.0,2.0,2020-01-27,12:23:00,Cash,3.0,0.33,168.0,1,12
9342,WALM082,Weslaco,Fashion accessories,80.0,1.0,2021-07-05,10:29:00,Cash,7.0,0.33,80.0,7,10
9343,WALM086,Rosenberg,Home and lifestyle,19.0,2.0,2021-04-26,9:14:00,Cash,7.0,0.33,38.0,4,9
9344,WALM073,Seguin,Fashion accessories,69.0,1.0,2022-08-09,13:23:00,Cash,7.0,0.33,69.0,8,13
9345,WALM054,Sherman,Home and lifestyle,63.0,2.0,2022-03-30,10:28:00,Cash,3.0,0.21,126.0,3,10
9346,WALM050,Victoria,Fashion accessories,72.0,2.0,2020-04-16,10:49:00,Credit card,6.0,0.48,144.0,4,10
9347,WALM009,Plano,Home and lifestyle,34.0,2.0,2023-02-13,16:10:00,Cash,6.0,0.48,68.0,2,16
9348,WALM038,Sugar Land,Fashion accessories,32.0,3.0,2020-05-24,7:49:00,Cash,7.0,0.48,96.0,5,7
9349,WALM058,Port Arthur,Home and lifestyle,40.0,2.0,2020-12-31,11:16:00,Cash,4.0,0.33,80.0,12,11
9350,WALM035,San Angelo,Fashion accessories,60.0,2.0,2020-11-11,7:13:00,Cash,3.0,0.48,120.0,11,7
9351,WALM087,Waxahachie,Home and lifestyle,19.0,3.0,2020-04-24,11:23:00,Cash,7.0,0.33,57.0,4,11
9352,WALM032,Tyler,Fashion accessories,70.0,1.0,2022-06-22,14:54:00,Cash,3.0,0.48,70.0,6,14
9353,WALM030,Richardson,Home and lifestyle,47.0,3.0,2023-01-24,15:24:00,Cash,3.0,0.48,141.0,1,15
9354,WALM030,Richardson,Fashion accessories,61.0,2.0,2020-04-27,15:32:00,Cash,3.0,0.48,122.0,4,15
9355,WALM035,San Angelo,Home and lifestyle,31.0,2.0,2023-09-15,16:28:00,Cash,5.0,0.48,62.0,9,16
9356,WALM054,Sherman,Fashion accessories,50.0,1.0,2021-12-10,13:12:00,Cash,5.0,0.33,50.0,12,13
9357,WALM029,Round Rock,Home and lifestyle,82.0,3.0,2021-07-24,13:37:00,Cash,7.0,0.48,246.0,7,13
9358,WALM099,Weatherford,Fashion accessories,47.0,3.0,2022-07-11,13:03:00,Cash,6.0,0.18,141.0,7,13
9359,WALM055,Waxahachie,Home and lifestyle,63.0,2.0,2020-12-20,13:00:00,Cash,3.0,0.33,126.0,12,13
9360,WALM009,Plano,Fashion accessories,82.0,3.0,2023-07-19,7:08:00,Cash,4.0,0.48,246.0,7,7
9361,WALM075,San Marcos,Home and lifestyle,77.0,3.0,2021-10-17,11:33:00,Cash,4.0,0.33,231.0,10,11
9362,WALM009,Plano,Fashion accessories,83.0,3.0,2023-10-14,11:42:00,Cash,5.0,0.48,249.0,10,11
9363,WALM050,Victoria,Home and lifestyle,60.0,2.0,2020-03-29,15:06:00,Credit card,7.0,0.48,120.0,3,15
9364,WALM084,Schertz,Fashion accessories,46.0,1.0,2022-12-26,14:18:00,Cash,6.0,0.33,46.0,12,14
9365,WALM054,Sherman,Home and lifestyle,56.0,3.0,2020-09-22,9:11:00,Cash,7.0,0.21,168.0,9,9
9366,WALM065,Texas City,Fashion accessories,67.0,3.0,2023-06-13,7:29:00,Cash,6.0,0.33,201.0,6,7
9367,WALM038,Sugar Land,Home and lifestyle,66.0,2.0,2023-05-05,8:05:00,Cash,4.0,0.48,132.0,5,8
9368,WALM038,Sugar Land,Fashion accessories,15.0,3.0,2022-05-14,14:43:00,Cash,6.0,0.48,45.0,5,14
9369,WALM086,Rosenberg,Home and lifestyle,68.0,1.0,2020-11-17,9:09:00,Cash,5.0,0.33,68.0,11,9
9370,WALM029,Round Rock,Fashion accessories,53.0,1.0,2023-01-01,12:46:00,Cash,6.0,0.48,53.0,1,12
9371,WALM082,Weslaco,Home and lifestyle,84.0,1.0,2020-05-21,9:39:00,Cash,7.0,0.33,84.0,5,9
9372,WALM086,Rosenberg,Fashion accessories,29.0,1.0,2023-11-14,7:57:00,Cash,3.0,0.33,29.0,11,7
9373,WALM099,Weatherford,Home and lifestyle,79.0,3.0,2023-07-09,15:16:00,Cash,6.0,0.18,237.0,7,15
9374,WALM056,Rowlett,Fashion accessories,41.0,3.0,2023-08-25,7:05:00,Cash,4.0,0.33,123.0,8,7
9375,WALM073,Seguin,Home and lifestyle,40.0,2.0,2023-04-21,6:46:00,Cash,4.0,0.33,80.0,4,6
9376,WALM086,Rosenberg,Fashion accessories,17.0,3.0,2021-07-27,11:30:00,Cash,3.0,0.33,51.0,7,11
9377,WALM089,Southlake,Home and lifestyle,76.0,1.0,2020-05-01,14:13:00,Cash,5.0,0.33,76.0,5,14
9378,WALM056,Rowlett,Fashion accessories,30.0,1.0,2023-09-22,6:09:00,Cash,5.0,0.33,30.0,9,6
9379,WALM054,Sherman,Home and lifestyle,46.0,1.0,2022-04-30,14:42:00,Cash,5.0,0.21,46.0,4,14
9380,WALM087,Waxahachie,Fashion accessories,23.0,1.0,2021-12-15,11:49:00,Cash,7.0,0.33,23.0,12,11
9381,WALM073,Seguin,Home and lifestyle,63.0,2.0,2023-07-10,6:44:00,Cash,7.0,0.33,126.0,7,6
9382,WALM029,Round Rock,Fashion accessories,71.0,3.0,2023-01-28,14:10:00,Cash,5.0,0.48,213.0,1,14
9383,WALM065,Texas City,Home and lifestyle,83.0,2.0,2022-12-08,9:06:00,Cash,6.0,0.33,166.0,12,9
9384,WALM058,Port Arthur,Fashion accessories,52.0,2.0,2022-04-16,12:11:00,Cash,3.0,0.33,104.0,4,12
9385,WALM089,Southlake,Home and lifestyle,56.0,3.0,2022-01-22,7:05:00,Cash,3.0,0.33,168.0,1,7
9386,WALM055,Waxahachie,Fashion accessories,59.0,2.0,2022-02-02,6:50:00,Cash,4.0,0.33,118.0,2,6
9387,WALM046,Temple,Home and lifestyle,62.0,3.0,2020-12-22,6:37:00,Cash,4.0,0.48,186.0,12,6
9388,WALM003,San Antonio,Fashion accessories,72.0,3.0,2020-07-04,14:21:00,Cash,6.0,0.48,216.0,7,14
9389,WALM032,Tyler,Home and lifestyle,27.0,1.0,2022-07-02,8:35:00,Cash,7.0,0.48,27.0,7,8
9390,WALM099,Weatherford,Fashion accessories,83.0,3.0,2022-11-13,14:55:00,Cash,6.0,0.18,249.0,11,14
9391,WALM084,Schertz,Home and lifestyle,29.0,3.0,2021-01-10,7:26:00,Cash,7.0,0.33,87.0,1,7
9392,WALM075,San Marcos,Fashion accessories,28.0,2.0,2021-11-30,9:46:00,Cash,4.0,0.33,56.0,11,9
9393,WALM050,Victoria,Home and lifestyle,62.0,3.0,2020-08-26,12:37:00,Credit card,5.0,0.48,186.0,8,12
9394,WALM046,Temple,Fashion accessories,29.0,1.0,2022-08-12,14:33:00,Cash,4.0,0.48,29.0,8,14
9395,WALM084,Schertz,Home and lifestyle,28.0,1.0,2022-04-29,7:44:00,Cash,4.0,0.33,28.0,4,7
9396,WALM003,San Antonio,Fashion accessories,59.0,3.0,2023-09-26,11:01:00,Cash,5.0,0.48,177.0,9,11
9397,WALM084,Schertz,Home and lifestyle,17.0,1.0,2020-09-04,16:36:00,Cash,6.0,0.33,17.0,9,16
9398,WALM065,Texas City,Fashion accessories,66.0,3.0,2023-01-22,15:27:00,Cash,4.0,0.33,198.0,1,15
9399,WALM084,Schertz,Home and lifestyle,80.0,1.0,2021-06-20,16:38:00,Cash,4.0,0.33,80.0,6,16
9400,WALM032,Tyler,Fashion accessories,33.0,3.0,2023-03-30,15:38:00,Cash,5.0,0.48,99.0,3,15
9401,WALM075,San Marcos,Home and lifestyle,62.0,3.0,2023-12-07,13:29:00,Cash,5.0,0.33,186.0,12,13
9402,WALM029,Round Rock,Fashion accessories,55.0,2.0,2022-04-30,10:56:00,Cash,7.0,0.48,110.0,4,10
9403,WALM087,Waxahachie,Home and lifestyle,59.0,1.0,2023-07-12,9:08:00,Cash,5.0,0.33,59.0,7,9
9404,WALM086,Rosenberg,Fashion accessories,16.0,1.0,2021-03-02,16:44:00,Cash,3.0,0.33,16.0,3,16
9405,WALM099,Weatherford,Home and lifestyle,58.0,1.0,2021-03-09,11:45:00,Cash,7.0,0.18,58.0,3,11
9406,WALM084,Schertz,Fashion accessories,67.0,2.0,2023-06-29,9:53:00,Cash,6.0,0.33,134.0,6,9
9407,WALM065,Texas City,Home and lifestyle,38.0,3.0,2023-12-04,16:27:00,Cash,3.0,0.33,114.0,12,16
9408,WALM065,Texas City,Fashion accessories,20.0,3.0,2020-08-01,15:39:00,Cash,6.0,0.33,60.0,8,15
9409,WALM074,Weslaco,Home and lifestyle,29.0,2.0,2022-06-28,11:51:00,Cash,7.0,0.33,58.0,6,11
9410,WALM058,Port Arthur,Fashion accessories,55.0,1.0,2023-09-09,10:14:00,Cash,3.0,0.33,55.0,9,10
9411,WALM009,Plano,Home and lifestyle,33.0,2.0,2020-05-27,15:23:00,Cash,5.0,0.48,66.0,5,15
9412,WALM003,San Antonio,Fashion accessories,52.0,3.0,2020-12-20,6:58:00,Cash,5.0,0.48,156.0,12,6
9413,WALM065,Texas City,Home and lifestyle,37.0,3.0,2022-02-21,11:07:00,Cash,3.0,0.33,111.0,2,11
9414,WALM003,San Antonio,Fashion accessories,39.0,2.0,2020-07-16,8:15:00,Cash,4.0,0.48,78.0,7,8
9415,WALM086,Rosenberg,Home and lifestyle,22.0,1.0,2022-03-20,16:45:00,Cash,6.0,0.33,22.0,3,16
9416,WALM074,Weslaco,Fashion accessories,54.0,1.0,2020-02-16,16:33:00,Cash,4.0,0.33,54.0,2,16
9417,WALM029,Round Rock,Home and lifestyle,50.0,3.0,2021-09-27,12:59:00,Cash,7.0,0.48,150.0,9,12
9418,WALM054,Sherman,Fashion accessories,62.0,2.0,2020-10-05,11:03:00,Cash,7.0,0.33,124.0,10,11
9419,WALM065,Texas City,Home and lifestyle,37.0,1.0,2022-05-27,11:53:00,Cash,4.0,0.33,37.0,5,11
9420,WALM030,Richardson,Fashion accessories,70.0,2.0,2021-06-04,13:27:00,Cash,6.0,0.48,140.0,6,13
9421,WALM050,Victoria,Home and lifestyle,62.0,2.0,2020-06-04,11:01:00,Credit card,7.0,0.48,124.0,6,11
9422,WALM054,Sherman,Fashion accessories,44.0,2.0,2022-09-10,12:39:00,Cash,7.0,0.33,88.0,9,12
9423,WALM073,Seguin,Home and lifestyle,30.0,2.0,2020-01-29,13:02:00,Cash,7.0,0.33,60.0,1,13
9424,WALM038,Sugar Land,Fashion accessories,66.0,1.0,2020-08-12,6:58:00,Cash,4.0,0.48,66.0,8,6
9425,WALM009,Plano,Home and lifestyle,16.0,1.0,2020-05-05,8:50:00,Cash,7.0,0.48,16.0,5,8
9426,WALM099,Weatherford,Fashion accessories,84.0,2.0,2020-05-04,6:36:00,Cash,5.0,0.18,168.0,5,6
9427,WALM054,Sherman,Home and lifestyle,25.0,3.0,2023-09-29,9:24:00,Cash,6.0,0.21,75.0,9,9
9428,WALM050,Victoria,Fashion accessories,39.0,2.0,2020-05-28,13:56:00,Credit card,5.0,0.48,78.0,5,13
9429,WALM032,Tyler,Home and lifestyle,44.0,1.0,2022-06-20,7:37:00,Cash,7.0,0.48,44.0,6,7
9430,WALM086,Rosenberg,Fashion accessories,48.0,3.0,2021-01-19,16:37:00,Cash,4.0,0.33,144.0,1,16
9431,WALM038,Sugar Land,Home and lifestyle,57.0,2.0,2022-11-08,8:51:00,Cash,3.0,0.48,114.0,11,8
9432,WALM087,Waxahachie,Fashion accessories,16.0,2.0,2023-11-14,16:41:00,Cash,4.0,0.33,32.0,11,16
9433,WALM056,Rowlett,Home and lifestyle,50.0,3.0,2021-01-17,8:20:00,Cash,5.0,0.33,150.0,1,8
9434,WALM035,San Angelo,Fashion accessories,85.0,3.0,2023-01-04,14:32:00,Cash,5.0,0.48,255.0,1,14
9435,WALM099,Weatherford,Home and lifestyle,53.0,2.0,2021-08-24,7:12:00,Cash,5.0,0.18,106.0,8,7
9436,WALM055,Waxahachie,Fashion accessories,75.0,3.0,2021-11-03,15:59:00,Cash,7.0,0.33,225.0,11,15
9437,WALM087,Waxahachie,Home and lifestyle,69.0,2.0,2020-02-19,16:33:00,Cash,5.0,0.33,138.0,2,16
9438,WALM086,Rosenberg,Fashion accessories,34.0,3.0,2022-09-04,9:26:00,Cash,4.0,0.33,102.0,9,9
9439,WALM075,San Marcos,Home and lifestyle,56.0,2.0,2021-04-10,7:21:00,Cash,7.0,0.33,112.0,4,7
9440,WALM086,Rosenberg,Fashion accessories,54.0,3.0,2022-07-19,6:54:00,Cash,5.0,0.33,162.0,7,6
9441,WALM065,Texas City,Home and lifestyle,37.0,2.0,2023-03-08,15:02:00,Cash,4.0,0.33,74.0,3,15
9442,WALM058,Port Arthur,Fashion accessories,55.0,2.0,2022-02-24,15:37:00,Cash,5.0,0.33,110.0,2,15
9443,WALM089,Southlake,Home and lifestyle,20.0,1.0,2021-05-22,15:16:00,Cash,4.0,0.33,20.0,5,15
9444,WALM055,Waxahachie,Fashion accessories,44.0,1.0,2021-01-10,13:03:00,Cash,3.0,0.33,44.0,1,13
9445,WALM065,Texas City,Home and lifestyle,68.0,2.0,2023-07-28,13:06:00,Cash,7.0,0.33,136.0,7,13
9446,WALM082,Weslaco,Fashion accessories,71.0,3.0,2021-06-10,9:06:00,Cash,3.0,0.33,213.0,6,9
9447,WALM029,Round Rock,Home and lifestyle,52.0,1.0,2023-06-29,9:48:00,Cash,4.0,0.48,52.0,6,9
9448,WALM086,Rosenberg,Fashion accessories,77.0,3.0,2020-09-13,12:54:00,Cash,7.0,0.33,231.0,9,12
9449,WALM058,Port Arthur,Home and lifestyle,52.0,2.0,2023-04-28,16:27:00,Cash,3.0,0.33,104.0,4,16
9450,WALM054,Sherman,Fashion accessories,28.0,3.0,2021-11-08,16:53:00,Cash,7.0,0.33,84.0,11,16
9451,WALM054,Sherman,Home and lifestyle,51.0,2.0,2020-08-04,7:14:00,Cash,6.0,0.21,102.0,8,7
9452,WALM030,Richardson,Fashion accessories,82.0,2.0,2022-07-15,8:25:00,Cash,5.0,0.48,164.0,7,8
9453,WALM069,Rockwall,Home and lifestyle,62.0,3.0,2022-04-23,6:03:00,Cash,3.0,0.33,186.0,4,6
9454,WALM089,Southlake,Fashion accessories,15.0,3.0,2021-10-24,16:06:00,Cash,6.0,0.33,45.0,10,16
9455,WALM065,Texas City,Home and lifestyle,69.0,3.0,2020-12-24,16:02:00,Cash,3.0,0.33,207.0,12,16
9456,WALM003,San Antonio,Fashion accessories,64.0,1.0,2020-11-27,15:50:00,Cash,6.0,0.48,64.0,11,15
9457,WALM009,Plano,Home and lifestyle,20.0,2.0,2023-09-05,14:21:00,Cash,7.0,0.48,40.0,9,14
9458,WALM086,Rosenberg,Fashion accessories,47.0,1.0,2022-03-29,12:42:00,Cash,4.0,0.33,47.0,3,12
9459,WALM038,Sugar Land,Home and lifestyle,33.0,1.0,2023-06-25,14:42:00,Cash,5.0,0.48,33.0,6,14
9460,WALM086,Rosenberg,Fashion accessories,72.0,1.0,2023-08-08,7:28:00,Cash,5.0,0.33,72.0,8,7
9461,WALM069,Rockwall,Home and lifestyle,73.0,3.0,2021-11-01,9:44:00,Cash,4.0,0.33,219.0,11,9
9462,WALM056,Rowlett,Fashion accessories,22.0,1.0,2021-03-02,6:39:00,Cash,7.0,0.33,22.0,3,6
9463,WALM032,Tyler,Home and lifestyle,18.0,1.0,2020-11-01,13:49:00,Cash,3.0,0.48,18.0,11,13
9464,WALM099,Weatherford,Fashion accessories,30.0,1.0,2021-12-23,16:18:00,Cash,6.0,0.18,30.0,12,16
9465,WALM099,Weatherford,Home and lifestyle,36.0,2.0,2021-06-01,13:22:00,Cash,3.0,0.18,72.0,6,13
9466,WALM086,Rosenberg,Fashion accessories,82.0,3.0,2022-02-08,9:31:00,Cash,6.0,0.33,246.0,2,9
9467,WALM038,Sugar Land,Home and lifestyle,40.0,3.0,2023-03-26,13:30:00,Cash,6.0,0.48,120.0,3,13
9468,WALM075,San Marcos,Fashion accessories,81.0,2.0,2023-02-01,9:39:00,Cash,5.0,0.33,162.0,2,9
9469,WALM050,Victoria,Home and lifestyle,26.0,1.0,2021-03-01,13:52:00,Credit card,5.0,0.48,26.0,3,13
9470,WALM073,Seguin,Fashion accessories,49.0,3.0,2021-11-07,8:44:00,Cash,7.0,0.33,147.0,11,8
9471,WALM087,Waxahachie,Home and lifestyle,53.0,3.0,2022-07-08,9:20:00,Cash,7.0,0.33,159.0,7,9
9472,WALM069,Rockwall,Fashion accessories,28.0,2.0,2021-03-15,16:27:00,Cash,7.0,0.33,56.0,3,16
9473,WALM029,Round Rock,Home and lifestyle,64.0,2.0,2022-03-19,11:17:00,Cash,6.0,0.48,128.0,3,11
9474,WALM075,San Marcos,Fashion accessories,24.0,3.0,2022-08-30,12:44:00,Cash,3.0,0.33,72.0,8,12
9475,WALM084,Schertz,Home and lifestyle,71.0,3.0,2020-02-21,9:13:00,Cash,5.0,0.33,213.0,2,9
9476,WALM082,Weslaco,Fashion accessories,34.0,2.0,2021-03-29,8:08:00,Cash,4.0,0.33,68.0,3,8
9477,WALM038,Sugar Land,Home and lifestyle,50.0,1.0,2023-09-19,15:17:00,Cash,5.0,0.48,50.0,9,15
9478,WALM035,San Angelo,Fashion accessories,38.0,2.0,2022-07-12,10:15:00,Cash,6.0,0.48,76.0,7,10
9479,WALM038,Sugar Land,Home and lifestyle,59.0,1.0,2023-10-16,13:00:00,Cash,7.0,0.48,59.0,10,13
9480,WALM099,Weatherford,Fashion accessories,37.0,1.0,2020-04-19,9:20:00,Cash,3.0,0.18,37.0,4,9
9481,WALM084,Schertz,Home and lifestyle,28.0,2.0,2023-09-09,11:48:00,Cash,7.0,0.33,56.0,9,11
9482,WALM086,Rosenberg,Fashion accessories,16.0,2.0,2023-06-30,6:22:00,Cash,6.0,0.33,32.0,6,6
9483,WALM074,Weslaco,Home and lifestyle,50.0,1.0,2022-05-26,11:52:00,Cash,5.0,0.33,50.0,5,11
9484,WALM056,Rowlett,Fashion accessories,39.0,1.0,2022-09-29,11:40:00,Cash,4.0,0.33,39.0,9,11
9485,WALM087,Waxahachie,Home and lifestyle,67.0,2.0,2021-10-04,15:13:00,Cash,5.0,0.33,134.0,10,15
9486,WALM099,Weatherford,Fashion accessories,16.0,1.0,2022-02-22,16:41:00,Cash,7.0,0.18,16.0,2,16
9487,WALM035,San Angelo,Home and lifestyle,21.0,3.0,2020-08-31,6:20:00,Cash,6.0,0.48,63.0,8,6
9488,WALM058,Port Arthur,Fashion accessories,22.0,3.0,2023-03-09,11:26:00,Cash,7.0,0.33,66.0,3,11
9489,WALM082,Weslaco,Home and lifestyle,80.0,2.0,2021-06-03,10:22:00,Cash,3.0,0.33,160.0,6,10
9490,WALM084,Schertz,Fashion accessories,61.0,3.0,2021-08-30,13:49:00,Cash,3.0,0.33,183.0,8,13
9491,WALM009,Plano,Home and lifestyle,23.0,1.0,2023-03-21,12:02:00,Cash,7.0,0.48,23.0,3,12
9492,WALM069,Rockwall,Fashion accessories,71.0,3.0,2021-08-19,11:46:00,Cash,7.0,0.33,213.0,8,11
9493,WALM032,Tyler,Home and lifestyle,82.0,3.0,2021-02-11,15:24:00,Cash,3.0,0.48,246.0,2,15
9494,WALM046,Temple,Fashion accessories,45.0,3.0,2020-05-15,7:28:00,Cash,3.0,0.48,135.0,5,7
9495,WALM089,Southlake,Home and lifestyle,80.0,1.0,2021-04-01,13:04:00,Cash,7.0,0.33,80.0,4,13
9496,WALM099,Weatherford,Fashion accessories,67.0,2.0,2022-08-01,9:18:00,Cash,7.0,0.18,134.0,8,9
9497,WALM087,Waxahachie,Home and lifestyle,60.0,1.0,2022-04-01,13:53:00,Cash,4.0,0.33,60.0,4,13
9498,WALM065,Texas City,Fashion accessories,20.0,3.0,2020-05-04,7:46:00,Cash,7.0,0.33,60.0,5,7
9499,WALM074,Weslaco,Home and lifestyle,22.0,2.0,2022-11-03,9:27:00,Cash,7.0,0.33,44.0,11,9
9500,WALM003,San Antonio,Fashion accessories,77.0,3.0,2022-02-17,7:38:00,Cash,4.0,0.48,231.0,2,7
9501,WALM084,Schertz,Home and lifestyle,37.0,3.0,2020-04-15,15:48:00,Cash,3.0,0.33,111.0,4,15
9502,WALM032,Tyler,Fashion accessories,56.0,3.0,2023-06-30,9:18:00,Cash,4.0,0.48,168.0,6,9
9503,WALM082,Weslaco,Home and lifestyle,33.0,1.0,2023-03-17,13:08:00,Cash,6.0,0.33,33.0,3,13
9504,WALM084,Schertz,Fashion accessories,48.0,1.0,2023-09-20,12:45:00,Cash,4.0,0.33,48.0,9,12
9505,WALM029,Round Rock,Home and lifestyle,44.0,1.0,2023-11-05,16:16:00,Cash,5.0,0.48,44.0,11,16
9506,WALM003,San Antonio,Fashion accessories,19.0,1.0,2020-06-27,9:54:00,Cash,6.0,0.48,19.0,6,9
9507,WALM099,Weatherford,Home and lifestyle,39.0,1.0,2020-10-14,13:44:00,Cash,7.0,0.18,39.0,10,13
9508,WALM058,Port Arthur,Fashion accessories,33.0,3.0,2021-06-26,12:04:00,Cash,4.0,0.33,99.0,6,12
9509,WALM082,Weslaco,Home and lifestyle,39.0,1.0,2023-04-21,13:43:00,Cash,4.0,0.33,39.0,4,13
9510,WALM009,Plano,Fashion accessories,83.0,3.0,2022-02-08,13:03:00,Cash,7.0,0.48,249.0,2,13
9511,WALM086,Rosenberg,Home and lifestyle,32.0,2.0,2020-01-13,16:48:00,Cash,5.0,0.33,64.0,1,16
9512,WALM058,Port Arthur,Fashion accessories,15.0,1.0,2021-05-13,7:26:00,Cash,3.0,0.33,15.0,5,7
9513,WALM075,San Marcos,Home and lifestyle,51.0,2.0,2021-07-13,6:14:00,Cash,5.0,0.33,102.0,7,6
9514,WALM084,Schertz,Fashion accessories,51.0,2.0,2020-04-03,6:36:00,Cash,5.0,0.33,102.0,4,6
9515,WALM089,Southlake,Home and lifestyle,68.0,2.0,2021-01-18,11:53:00,Cash,6.0,0.33,136.0,1,11
9516,WALM025,Waco,Fashion accessories,45.0,1.0,2021-04-10,12:38:00,Cash,7.0,0.48,45.0,4,12
